customer_id,signup_month,contract_type,plan_tier,addon_count,monthly_charge,autopay,signup_channel,region,tenure_months,months_observable,avg_engagement_score,support_tickets_90d,churned
CUST-01054,2025-01,Month-to-month,Basic,0,14.27,No,Organic,South,11,11,71.8,0,No
CUST-01055,2023-11,Month-to-month,Basic,1,21.59,Yes,Paid Search,South,4,25,90.7,0,Yes
CUST-01056,2024-09,Month-to-month,Premium,2,79.73,Yes,Organic,South,7,15,59.8,0,Yes
CUST-01057,2024-11,Two year,Basic,3,40.17,Yes,Paid Search,West,1,13,61.4,0,Yes
CUST-01058,2025-01,Month-to-month,Standard,1,41.42,Yes,Paid Search,South,7,11,56.7,2,Yes
CUST-01059,2025-02,Month-to-month,Standard,1,42.18,Yes,Paid Search,South,7,10,81.2,0,Yes
CUST-01060,2025-09,Month-to-month,Premium,1,72.87,Yes,Organic,West,3,3,73.9,0,No
CUST-01061,2024-10,Two year,Standard,2,50.62,Yes,Paid Search,Northeast,14,14,48.9,0,No
CUST-01062,2023-10,One year,Basic,2,32.91,Yes,Organic,West,26,26,78.6,0,No
CUST-01063,2024-08,Month-to-month,Basic,3,43.79,Yes,Organic,Northeast,13,16,36.8,0,Yes
CUST-01064,2025-07,Month-to-month,Basic,3,37.07,No,Organic,Midwest,5,5,74.7,0,No
CUST-01065,2023-11,Month-to-month,Basic,1,23.82,Yes,Paid Search,South,25,25,86.8,0,No
CUST-01066,2024-02,One year,Premium,4,97.9,Yes,Sales-Assisted,Northeast,22,22,70.0,0,Yes
CUST-01067,2025-10,Two year,Premium,2,82.43,Yes,Organic,South,2,2,49.3,2,No
CUST-01068,2024-11,Month-to-month,Basic,2,31.77,Yes,Paid Search,Midwest,6,13,55.9,0,Yes
CUST-01069,2024-04,One year,Basic,1,21.67,Yes,Organic,West,20,20,81.4,0,No
CUST-01070,2024-09,Month-to-month,Premium,1,73.73,Yes,Organic,Northeast,15,15,74.5,0,No
CUST-01071,2025-01,Two year,Basic,1,21.92,No,Paid Search,West,11,11,58.4,1,No
CUST-01072,2024-04,Month-to-month,Standard,1,43.01,No,Organic,Northeast,2,20,67.2,0,Yes
CUST-01073,2023-08,One year,Standard,3,60.68,Yes,Organic,West,28,28,55.4,0,No
CUST-01074,2025-11,Month-to-month,Premium,1,69.9,Yes,Referral,Midwest,1,1,66.2,0,No
CUST-01075,2025-02,Month-to-month,Premium,0,62.87,Yes,Organic,Northeast,5,10,25.8,0,Yes
CUST-01076,2024-09,One year,Premium,2,85.23,No,Organic,West,3,15,77.7,0,Yes
CUST-01077,2025-07,Month-to-month,Standard,3,59.62,Yes,Paid Search,Midwest,5,5,64.6,1,No
CUST-01078,2024-10,Month-to-month,Standard,0,39.23,Yes,Organic,South,14,14,70.1,0,No
CUST-01079,2024-11,Month-to-month,Standard,1,42.47,No,Organic,Midwest,13,13,48.8,1,No
CUST-01080,2024-11,Month-to-month,Standard,2,49.82,Yes,Referral,West,13,13,70.1,0,No
CUST-01081,2024-05,One year,Basic,1,20.69,Yes,Organic,South,19,19,90.3,0,No
CUST-01082,2025-11,Month-to-month,Basic,0,19.81,No,Organic,South,1,1,47.1,2,No
CUST-01083,2024-10,Month-to-month,Standard,3,58.07,No,Organic,West,14,14,47.1,0,No
CUST-01084,2025-11,Month-to-month,Basic,2,30.53,Yes,Organic,Midwest,1,1,61.0,0,No
CUST-01085,2024-03,Month-to-month,Standard,0,35.41,Yes,Organic,Northeast,1,21,61.4,0,Yes
CUST-01086,2024-09,One year,Standard,0,35.94,Yes,Organic,Midwest,15,15,47.6,0,No
CUST-01087,2025-06,Month-to-month,Standard,0,39.91,Yes,Organic,South,6,6,72.7,0,No
CUST-01088,2024-10,Month-to-month,Premium,0,66.68,No,Organic,South,11,14,55.9,0,Yes
CUST-01089,2023-08,Month-to-month,Standard,0,39.07,Yes,Paid Search,Northeast,28,28,61.7,0,No
CUST-01090,2025-02,Month-to-month,Basic,2,30.5,Yes,Referral,West,10,10,62.9,0,No
CUST-01091,2025-03,One year,Premium,4,97.29,Yes,Referral,Northeast,9,9,70.6,0,No
CUST-01092,2025-08,One year,Basic,2,31.82,Yes,Referral,Northeast,4,4,83.2,0,No
CUST-01093,2024-09,One year,Basic,2,33.12,No,Organic,Northeast,15,15,48.3,1,No
CUST-01094,2025-01,Two year,Basic,2,32.1,Yes,Sales-Assisted,Northeast,11,11,35.3,0,No
CUST-01095,2023-08,Month-to-month,Basic,2,28.17,Yes,Paid Search,West,28,28,92.6,0,No
CUST-01096,2024-04,Month-to-month,Standard,3,56.22,No,Organic,Midwest,20,20,59.4,0,No
CUST-01097,2024-09,One year,Basic,0,16.37,Yes,Paid Search,Midwest,3,15,67.2,1,Yes
CUST-01098,2023-12,Month-to-month,Standard,0,35.36,Yes,Referral,Northeast,2,24,69.7,0,Yes
CUST-01099,2024-01,Two year,Standard,4,65.84,Yes,Organic,Midwest,23,23,64.6,1,No
CUST-01100,2024-01,One year,Premium,1,71.9,Yes,Referral,West,23,23,46.1,0,No
CUST-01101,2024-04,Two year,Standard,3,62.64,Yes,Organic,Midwest,18,20,44.5,1,Yes
CUST-01102,2025-11,Month-to-month,Basic,1,24.82,No,Organic,West,1,1,80.8,0,No
CUST-01103,2025-11,Month-to-month,Basic,2,31.78,Yes,Sales-Assisted,West,1,1,80.2,0,No
CUST-01104,2025-02,One year,Basic,1,25.62,Yes,Referral,West,10,10,60.0,0,No
CUST-01105,2024-06,Month-to-month,Basic,2,30.06,No,Paid Search,Northeast,7,18,85.8,1,Yes
CUST-01106,2024-09,Month-to-month,Standard,0,37.67,Yes,Sales-Assisted,Northeast,7,15,82.0,0,Yes
CUST-01107,2024-05,Month-to-month,Standard,2,53.56,No,Referral,Midwest,1,19,77.3,1,Yes
CUST-01108,2023-12,Month-to-month,Standard,3,58.35,Yes,Organic,Northeast,4,24,63.0,0,Yes
CUST-01109,2024-03,Month-to-month,Basic,2,33.19,Yes,Organic,West,16,21,29.7,0,Yes
CUST-01110,2024-07,Month-to-month,Basic,0,18.85,Yes,Paid Search,Northeast,10,17,76.0,0,Yes
CUST-01111,2023-11,One year,Standard,2,51.44,No,Referral,South,25,25,90.2,0,No
CUST-01112,2023-12,Two year,Standard,2,51.69,Yes,Referral,West,24,24,80.2,0,No
CUST-01113,2023-08,Month-to-month,Basic,2,31.46,Yes,Paid Search,West,9,28,16.4,2,Yes
CUST-01114,2024-04,Month-to-month,Premium,0,64.93,No,Organic,South,3,20,63.3,1,Yes
CUST-01115,2024-03,Month-to-month,Standard,1,41.75,Yes,Organic,Northeast,16,21,73.0,0,Yes
CUST-01116,2025-09,Month-to-month,Basic,0,10.26,Yes,Sales-Assisted,Midwest,3,3,80.4,0,No
CUST-01117,2023-10,One year,Basic,0,14.41,Yes,Organic,Midwest,2,26,68.0,1,Yes
CUST-01118,2023-07,One year,Basic,1,23.53,Yes,Paid Search,Midwest,29,29,44.0,0,No
CUST-01119,2023-07,Month-to-month,Basic,2,30.9,Yes,Organic,Northeast,29,29,85.2,1,No
CUST-01120,2024-07,One year,Basic,0,14.34,Yes,Paid Search,Northeast,17,17,71.2,0,No
CUST-01121,2025-03,Month-to-month,Standard,0,34.96,No,Sales-Assisted,Midwest,3,9,35.9,0,Yes
CUST-01122,2024-06,Two year,Basic,1,23.39,No,Organic,South,18,18,41.7,1,No
CUST-01123,2024-01,One year,Basic,2,31.05,No,Organic,Northeast,18,23,68.3,0,Yes
CUST-01124,2025-04,One year,Premium,0,61.51,Yes,Referral,South,8,8,60.8,0,No
CUST-01125,2025-08,One year,Premium,1,71.63,No,Paid Search,West,4,4,91.7,0,No
CUST-01126,2023-09,Month-to-month,Basic,1,23.76,No,Organic,South,13,27,50.7,0,Yes
CUST-01127,2024-02,One year,Premium,1,73.51,Yes,Paid Search,Northeast,22,22,47.1,1,No
CUST-01128,2023-07,Month-to-month,Basic,2,31.36,Yes,Organic,Midwest,29,29,65.6,0,No
CUST-01129,2023-07,Month-to-month,Basic,2,30.57,No,Organic,Northeast,3,29,61.8,0,Yes
CUST-01130,2025-02,Month-to-month,Standard,2,51.23,Yes,Paid Search,Northeast,10,10,57.0,0,Yes
CUST-01131,2024-12,Month-to-month,Standard,0,36.13,No,Referral,Northeast,8,12,55.5,0,Yes
CUST-01132,2024-09,Two year,Basic,4,46.39,Yes,Paid Search,Midwest,15,15,71.9,0,No
CUST-01133,2025-10,Month-to-month,Standard,0,35.69,Yes,Organic,South,2,2,78.1,0,No
CUST-01134,2025-10,Month-to-month,Basic,1,23.0,Yes,Sales-Assisted,South,2,2,60.0,0,No
CUST-01135,2023-12,Month-to-month,Premium,1,69.47,No,Organic,Midwest,7,24,55.0,1,Yes
CUST-01136,2024-01,Month-to-month,Premium,0,64.68,Yes,Sales-Assisted,Northeast,5,23,74.9,0,Yes
CUST-01137,2025-08,Month-to-month,Basic,2,32.02,Yes,Paid Search,South,4,4,96.1,0,No
CUST-01138,2024-05,Two year,Premium,1,73.53,Yes,Referral,South,19,19,79.8,0,No
CUST-01139,2024-05,One year,Standard,0,37.03,Yes,Referral,Northeast,19,19,34.1,1,No
CUST-01140,2025-05,Two year,Basic,0,12.24,Yes,Organic,Northeast,7,7,53.8,0,No
CUST-01141,2023-08,Month-to-month,Basic,2,34.98,Yes,Referral,South,28,28,74.8,0,No
CUST-01142,2023-11,Month-to-month,Basic,1,22.2,Yes,Paid Search,South,2,25,86.2,0,Yes
CUST-01143,2025-06,Month-to-month,Standard,3,61.5,Yes,Referral,South,6,6,98.0,0,No
CUST-01144,2024-08,Month-to-month,Standard,0,34.9,No,Paid Search,South,5,16,36.5,2,Yes
CUST-01145,2024-08,Month-to-month,Basic,4,49.19,Yes,Organic,South,16,16,97.6,0,No
CUST-01146,2023-09,Month-to-month,Basic,1,25.53,Yes,Referral,Midwest,27,27,68.8,0,No
CUST-01147,2024-07,Month-to-month,Basic,2,28.88,No,Organic,Midwest,5,17,63.7,2,Yes
CUST-01148,2023-12,Month-to-month,Standard,1,43.59,No,Organic,Midwest,1,24,90.0,0,Yes
CUST-01149,2023-09,One year,Standard,0,32.93,Yes,Organic,Northeast,10,27,75.4,0,Yes
CUST-01150,2025-09,One year,Standard,1,42.96,Yes,Referral,Northeast,3,3,43.9,0,No
CUST-01151,2025-11,Month-to-month,Standard,1,42.18,No,Sales-Assisted,Midwest,1,1,68.1,0,No
CUST-01152,2025-05,One year,Premium,0,66.25,Yes,Paid Search,Midwest,7,7,77.3,0,No
CUST-01153,2025-09,Two year,Standard,1,45.35,Yes,Referral,West,3,3,64.4,0,No
CUST-01154,2023-11,One year,Standard,1,43.81,Yes,Paid Search,West,25,25,63.4,1,No
CUST-01155,2023-08,Month-to-month,Basic,0,19.37,No,Paid Search,West,17,28,73.3,0,Yes
CUST-01156,2025-11,Month-to-month,Premium,3,84.85,No,Paid Search,Midwest,1,1,76.2,0,No
CUST-01157,2024-02,One year,Standard,0,31.5,Yes,Sales-Assisted,South,22,22,56.1,0,No
CUST-01158,2025-08,One year,Standard,0,37.11,No,Organic,West,4,4,50.4,1,No
CUST-01159,2024-12,Month-to-month,Premium,1,71.22,Yes,Paid Search,Midwest,12,12,69.7,1,No
CUST-01160,2023-09,Month-to-month,Standard,3,59.82,No,Organic,Midwest,9,27,72.1,1,Yes
CUST-01161,2025-04,Month-to-month,Basic,0,13.38,Yes,Sales-Assisted,Midwest,8,8,74.6,0,No
CUST-01162,2023-12,Two year,Premium,0,65.22,No,Paid Search,South,24,24,72.7,0,No
CUST-01163,2025-06,Two year,Basic,1,23.72,Yes,Organic,West,6,6,84.8,0,No
CUST-01164,2025-04,Month-to-month,Premium,3,90.2,No,Paid Search,West,1,8,50.4,0,Yes
CUST-01165,2025-03,Month-to-month,Standard,0,35.57,Yes,Paid Search,South,9,9,47.7,1,No
CUST-01166,2025-02,Month-to-month,Basic,0,19.43,Yes,Organic,West,10,10,78.0,0,No
CUST-01167,2024-02,Month-to-month,Standard,1,47.36,Yes,Sales-Assisted,South,16,22,83.0,0,Yes
CUST-01168,2025-10,Two year,Standard,0,37.4,Yes,Sales-Assisted,South,2,2,59.6,0,No
CUST-01169,2023-08,One year,Standard,1,38.68,Yes,Organic,Northeast,5,28,37.6,0,Yes
CUST-01170,2025-08,Month-to-month,Basic,1,23.44,No,Paid Search,South,4,4,78.5,0,No
CUST-01171,2023-07,Month-to-month,Premium,1,72.93,Yes,Organic,Northeast,26,29,82.8,0,Yes
CUST-01172,2025-11,Month-to-month,Basic,1,23.29,Yes,Sales-Assisted,Northeast,1,1,39.5,0,No
CUST-01173,2024-01,Two year,Basic,0,13.77,No,Sales-Assisted,South,23,23,77.4,0,No
CUST-01174,2024-06,One year,Basic,2,30.46,Yes,Organic,Midwest,18,18,31.2,1,No
CUST-01175,2024-09,Month-to-month,Standard,3,55.13,No,Paid Search,South,15,15,71.5,1,No
CUST-01176,2024-06,Month-to-month,Standard,1,42.57,Yes,Referral,South,18,18,84.1,0,No
CUST-01177,2025-02,Month-to-month,Premium,0,65.39,No,Organic,Northeast,10,10,96.2,0,No
CUST-01178,2025-07,Month-to-month,Basic,3,37.35,No,Referral,Midwest,1,5,95.0,0,Yes
CUST-01179,2024-01,Month-to-month,Basic,4,46.79,Yes,Paid Search,Midwest,1,23,67.3,0,Yes
CUST-01180,2023-11,Month-to-month,Premium,0,61.82,No,Referral,Midwest,12,25,59.5,0,Yes
CUST-01181,2025-10,One year,Standard,3,59.77,Yes,Sales-Assisted,South,2,2,53.2,0,No
CUST-01182,2024-09,One year,Standard,0,32.99,Yes,Paid Search,Northeast,15,15,59.9,1,No
CUST-01183,2024-07,Month-to-month,Standard,2,53.72,No,Paid Search,Northeast,7,17,54.7,0,Yes
CUST-01184,2024-06,Month-to-month,Premium,0,64.44,Yes,Sales-Assisted,Midwest,4,18,42.3,1,Yes
CUST-01185,2024-07,One year,Standard,2,49.86,Yes,Paid Search,West,17,17,57.7,1,No
CUST-01186,2024-04,Month-to-month,Basic,0,15.28,Yes,Paid Search,Midwest,3,20,65.8,0,Yes
CUST-01187,2024-06,Month-to-month,Premium,0,60.95,No,Sales-Assisted,West,18,18,47.0,1,No
CUST-01188,2025-06,Month-to-month,Standard,1,41.66,Yes,Paid Search,Northeast,6,6,66.7,0,Yes
CUST-01189,2025-06,Month-to-month,Basic,0,13.6,Yes,Paid Search,Northeast,6,6,97.1,0,No
CUST-01190,2023-12,Two year,Basic,3,39.1,No,Referral,Midwest,24,24,65.0,0,No
CUST-01191,2023-10,Month-to-month,Basic,0,12.89,Yes,Referral,Northeast,4,26,80.0,0,Yes
CUST-01192,2024-12,One year,Basic,2,33.63,Yes,Sales-Assisted,Midwest,12,12,93.6,0,No
CUST-01193,2025-09,Month-to-month,Standard,1,43.17,Yes,Referral,Northeast,3,3,78.7,0,Yes
CUST-01194,2024-09,Month-to-month,Standard,2,50.96,No,Organic,South,3,15,64.7,0,Yes
CUST-01195,2025-07,One year,Basic,0,16.35,Yes,Paid Search,South,5,5,80.7,0,No
CUST-01196,2025-08,One year,Standard,2,54.27,No,Referral,Northeast,4,4,51.8,0,No
CUST-01197,2023-12,Month-to-month,Standard,3,60.93,Yes,Referral,Northeast,9,24,38.1,0,Yes
CUST-01198,2025-04,One year,Standard,2,53.2,No,Paid Search,Midwest,8,8,95.2,0,No
CUST-01199,2025-05,One year,Basic,2,31.68,Yes,Paid Search,South,7,7,85.2,0,No
CUST-01200,2024-10,Month-to-month,Basic,1,21.45,Yes,Paid Search,South,2,14,63.0,0,Yes
CUST-01201,2023-08,Month-to-month,Standard,1,44.08,Yes,Organic,Northeast,8,28,59.6,0,Yes
CUST-01202,2024-02,Month-to-month,Basic,0,14.16,Yes,Referral,Midwest,9,22,62.9,0,Yes
CUST-01203,2023-10,Month-to-month,Premium,1,77.38,Yes,Paid Search,South,2,26,68.4,0,Yes
CUST-01204,2024-10,One year,Premium,1,73.15,Yes,Paid Search,Midwest,14,14,51.6,0,No
CUST-01205,2025-10,Month-to-month,Basic,0,16.17,No,Organic,South,2,2,70.6,0,No
CUST-01206,2024-07,One year,Basic,2,28.67,Yes,Paid Search,Midwest,17,17,45.9,0,No
CUST-01207,2023-11,Month-to-month,Basic,3,38.35,Yes,Paid Search,Midwest,19,25,88.5,0,Yes
CUST-01208,2024-02,Month-to-month,Standard,2,46.48,Yes,Organic,South,22,22,98.4,0,No
CUST-01209,2025-03,One year,Premium,1,74.82,Yes,Organic,Northeast,9,9,80.0,0,No
CUST-01210,2024-12,Month-to-month,Premium,2,82.81,No,Sales-Assisted,West,1,12,33.5,0,Yes
CUST-01211,2025-03,Month-to-month,Standard,1,44.19,No,Organic,Northeast,9,9,66.3,0,No
CUST-01212,2025-11,Month-to-month,Basic,0,18.03,No,Organic,South,1,1,20.1,1,No
CUST-01213,2025-09,One year,Standard,0,38.2,Yes,Paid Search,South,3,3,82.1,0,No
CUST-01214,2024-07,One year,Standard,0,37.22,Yes,Referral,Midwest,17,17,94.4,0,No
CUST-01215,2025-02,Month-to-month,Basic,3,38.53,Yes,Paid Search,Northeast,10,10,70.7,0,No
CUST-01216,2023-08,Month-to-month,Standard,4,65.29,No,Referral,South,28,28,69.7,0,No
CUST-01217,2024-01,Month-to-month,Standard,0,31.98,Yes,Sales-Assisted,Northeast,1,23,25.2,1,Yes
CUST-01218,2025-10,One year,Basic,0,15.12,Yes,Organic,South,2,2,37.6,1,No
CUST-01219,2024-01,One year,Basic,1,25.98,Yes,Sales-Assisted,Northeast,23,23,78.2,0,No
CUST-01220,2024-10,Two year,Standard,0,36.2,Yes,Referral,Northeast,14,14,52.0,1,No
CUST-01221,2024-02,One year,Basic,0,13.44,Yes,Referral,Midwest,22,22,72.4,0,No
CUST-01222,2024-05,Month-to-month,Standard,3,57.09,Yes,Referral,West,19,19,50.2,0,No
CUST-01223,2023-08,Month-to-month,Basic,1,20.64,Yes,Organic,Northeast,28,28,36.4,2,No
CUST-01224,2024-09,Two year,Standard,0,32.27,No,Paid Search,Midwest,15,15,75.8,0,No
CUST-01225,2025-06,Month-to-month,Basic,0,11.15,Yes,Paid Search,Midwest,6,6,60.6,0,No
CUST-01226,2025-08,Month-to-month,Basic,3,34.8,Yes,Sales-Assisted,South,1,4,67.5,0,Yes
CUST-01227,2025-04,One year,Standard,3,61.29,Yes,Paid Search,Northeast,8,8,22.2,0,No
CUST-01228,2024-09,Month-to-month,Standard,1,43.71,Yes,Referral,West,2,15,39.2,2,Yes
CUST-01229,2025-10,Month-to-month,Basic,2,29.49,Yes,Paid Search,South,2,2,60.8,1,No
CUST-01230,2025-09,One year,Premium,3,92.36,Yes,Organic,South,3,3,34.6,2,No
CUST-01231,2025-11,Month-to-month,Standard,0,37.85,No,Organic,West,1,1,50.4,1,No
CUST-01232,2025-09,Month-to-month,Premium,1,72.14,Yes,Referral,West,3,3,51.6,0,No
CUST-01233,2025-02,Month-to-month,Premium,1,70.34,Yes,Paid Search,Northeast,3,10,69.0,0,Yes
CUST-01234,2025-02,Two year,Standard,3,59.41,Yes,Referral,Northeast,10,10,97.6,0,No
CUST-01235,2025-09,Two year,Basic,1,23.5,Yes,Paid Search,Midwest,3,3,79.6,0,No
CUST-01236,2025-06,Month-to-month,Standard,0,33.0,Yes,Paid Search,Midwest,6,6,74.4,0,No
CUST-01237,2024-11,Month-to-month,Standard,1,41.94,Yes,Referral,Northeast,1,13,37.4,0,Yes
CUST-01238,2024-09,Month-to-month,Basic,0,13.27,No,Paid Search,South,6,15,47.2,1,Yes
CUST-01239,2024-08,Month-to-month,Standard,0,37.51,No,Paid Search,West,3,16,62.7,0,Yes
CUST-01240,2023-08,Month-to-month,Standard,1,42.79,Yes,Paid Search,Midwest,5,28,78.1,0,Yes
CUST-01241,2025-08,One year,Standard,3,56.51,No,Organic,Northeast,4,4,53.9,1,No
CUST-01242,2025-05,One year,Premium,0,67.95,No,Referral,Midwest,7,7,45.0,1,No
CUST-01243,2025-10,Month-to-month,Basic,2,27.52,Yes,Referral,Northeast,2,2,50.1,1,No
CUST-01244,2023-07,Month-to-month,Basic,4,50.55,Yes,Sales-Assisted,South,14,29,61.1,1,Yes
CUST-01245,2024-02,Month-to-month,Standard,3,58.08,No,Organic,West,8,22,59.0,0,Yes
CUST-01246,2025-01,One year,Premium,2,81.94,Yes,Organic,South,11,11,56.3,0,No
CUST-01247,2025-10,One year,Basic,0,11.77,Yes,Organic,Midwest,1,2,56.0,0,Yes
CUST-01248,2023-11,Two year,Standard,0,35.9,Yes,Referral,Midwest,25,25,72.4,0,No
CUST-01249,2025-06,Month-to-month,Premium,1,71.7,Yes,Referral,Northeast,6,6,79.4,0,No
CUST-01250,2024-08,Month-to-month,Basic,0,13.99,No,Organic,Northeast,16,16,77.9,0,No
CUST-01251,2024-12,One year,Basic,0,12.9,Yes,Paid Search,South,12,12,81.8,0,No
CUST-01252,2024-01,Two year,Premium,2,79.66,No,Organic,South,7,23,67.4,0,Yes
CUST-01253,2024-02,Month-to-month,Premium,1,72.75,No,Sales-Assisted,Midwest,5,22,76.8,0,Yes
CUST-01254,2023-10,Two year,Premium,0,65.77,No,Paid Search,West,26,26,75.1,0,No
CUST-01255,2025-11,Two year,Standard,1,40.97,No,Referral,West,1,1,51.0,0,No
CUST-01256,2023-11,Month-to-month,Standard,4,65.57,No,Organic,South,3,25,59.6,1,Yes
CUST-01257,2024-09,Two year,Standard,0,36.74,Yes,Paid Search,South,15,15,57.7,0,No
CUST-01258,2025-07,Month-to-month,Standard,0,31.5,No,Paid Search,Midwest,5,5,61.9,0,No
CUST-01259,2024-01,One year,Premium,4,95.72,Yes,Sales-Assisted,Midwest,23,23,67.4,0,No
CUST-01260,2023-10,Month-to-month,Premium,2,82.91,Yes,Referral,West,11,26,79.5,1,Yes
CUST-01261,2024-07,Month-to-month,Standard,1,44.75,Yes,Paid Search,West,1,17,94.7,0,Yes
CUST-01262,2025-08,Month-to-month,Standard,0,34.55,No,Organic,Midwest,4,4,86.3,0,No
CUST-01263,2023-08,One year,Standard,0,37.6,Yes,Paid Search,South,28,28,51.2,1,No
CUST-01264,2024-02,Two year,Basic,2,30.18,Yes,Paid Search,South,22,22,48.4,1,No
CUST-01265,2024-09,Month-to-month,Basic,1,25.94,Yes,Organic,Northeast,15,15,75.6,0,No
CUST-01266,2025-10,One year,Standard,0,38.14,Yes,Sales-Assisted,Northeast,2,2,62.5,0,No
CUST-01267,2025-01,Month-to-month,Basic,4,46.41,No,Organic,West,11,11,74.4,1,No
CUST-01268,2025-03,Month-to-month,Standard,2,49.94,Yes,Paid Search,South,8,9,62.8,1,Yes
CUST-01269,2023-08,One year,Premium,3,87.95,No,Paid Search,South,26,28,60.3,0,Yes
CUST-01270,2025-08,Month-to-month,Premium,1,72.71,No,Organic,Midwest,1,4,73.2,0,Yes
CUST-01271,2023-10,Month-to-month,Standard,3,56.59,No,Referral,South,17,26,76.5,0,Yes
CUST-01272,2024-05,Month-to-month,Basic,2,33.24,Yes,Sales-Assisted,Midwest,19,19,94.0,0,No
CUST-01273,2024-01,One year,Standard,1,41.49,Yes,Paid Search,Midwest,23,23,41.4,0,No
CUST-01274,2025-02,One year,Basic,3,39.98,Yes,Paid Search,Northeast,10,10,81.7,0,No
CUST-01275,2024-08,One year,Standard,2,47.95,Yes,Referral,Midwest,11,16,38.4,0,Yes
CUST-01276,2024-07,Month-to-month,Basic,4,49.08,No,Sales-Assisted,South,6,17,79.3,1,Yes
CUST-01277,2025-03,Two year,Premium,2,82.97,Yes,Referral,Northeast,2,9,58.4,0,Yes
CUST-01278,2025-05,One year,Standard,1,46.23,Yes,Organic,West,7,7,63.1,0,No
CUST-01279,2024-03,Month-to-month,Standard,4,69.2,No,Organic,South,21,21,59.7,0,No
CUST-01280,2024-12,Month-to-month,Standard,4,65.8,No,Organic,South,12,12,65.8,0,No
CUST-01281,2023-08,One year,Basic,0,12.49,Yes,Sales-Assisted,Midwest,28,28,62.9,0,No
CUST-01282,2023-09,Month-to-month,Standard,0,32.83,Yes,Organic,South,14,27,33.0,1,Yes
CUST-01283,2025-06,One year,Premium,1,72.31,Yes,Paid Search,Northeast,6,6,74.6,0,No
CUST-01284,2024-06,One year,Standard,2,51.0,Yes,Paid Search,Midwest,3,18,51.3,0,Yes
CUST-01285,2024-02,Month-to-month,Premium,1,73.34,Yes,Organic,West,12,22,71.3,0,Yes
CUST-01286,2024-09,Month-to-month,Basic,0,14.63,Yes,Referral,Midwest,3,15,100.0,0,Yes
CUST-01287,2025-04,Month-to-month,Premium,1,74.33,No,Organic,West,2,8,48.8,0,Yes
CUST-01288,2024-02,Month-to-month,Basic,1,23.27,Yes,Organic,Midwest,22,22,55.5,0,No
CUST-01289,2023-12,Month-to-month,Standard,2,53.11,Yes,Sales-Assisted,Northeast,8,24,79.8,0,Yes
CUST-01290,2023-07,Month-to-month,Standard,4,67.56,Yes,Organic,Northeast,22,29,45.1,0,Yes
CUST-01291,2025-05,One year,Standard,4,66.3,Yes,Paid Search,Northeast,6,7,51.4,1,Yes
CUST-01292,2025-02,Month-to-month,Basic,3,38.65,Yes,Paid Search,Midwest,10,10,25.1,0,No
CUST-01293,2024-07,One year,Premium,0,65.68,No,Organic,West,17,17,51.9,0,No
CUST-01294,2025-08,Month-to-month,Basic,2,35.1,Yes,Paid Search,West,4,4,41.7,0,No
CUST-01295,2024-11,Two year,Basic,0,17.18,No,Organic,Midwest,13,13,48.3,1,No
CUST-01296,2025-05,Month-to-month,Standard,1,41.8,Yes,Organic,Midwest,7,7,81.7,1,No
CUST-01297,2024-10,Month-to-month,Basic,3,37.22,No,Referral,West,1,14,31.3,0,Yes
CUST-01298,2025-07,One year,Premium,2,79.29,Yes,Paid Search,Northeast,5,5,66.4,0,No
CUST-01299,2025-01,One year,Standard,2,52.98,Yes,Paid Search,Midwest,11,11,57.9,0,No
CUST-01300,2024-12,One year,Standard,2,48.41,Yes,Sales-Assisted,Northeast,12,12,84.1,0,No
CUST-01301,2025-09,One year,Standard,0,35.55,Yes,Referral,South,3,3,60.5,0,No
CUST-01302,2024-02,Month-to-month,Basic,0,13.75,Yes,Paid Search,Northeast,22,22,64.7,1,No
CUST-01303,2025-02,One year,Standard,1,40.81,Yes,Referral,Midwest,10,10,51.9,2,No
CUST-01304,2024-01,Month-to-month,Standard,3,57.24,Yes,Organic,Northeast,3,23,64.4,0,Yes
CUST-01305,2023-12,One year,Premium,0,62.69,Yes,Organic,Northeast,24,24,44.7,1,No
CUST-01306,2025-08,One year,Standard,1,43.98,Yes,Sales-Assisted,South,4,4,56.2,1,No
CUST-01307,2024-03,Month-to-month,Basic,1,24.53,Yes,Sales-Assisted,South,21,21,68.4,0,No
CUST-01308,2025-07,Month-to-month,Basic,1,18.8,Yes,Paid Search,South,2,5,79.4,0,Yes
CUST-01309,2025-07,Month-to-month,Standard,3,56.89,No,Paid Search,Midwest,2,5,81.6,1,Yes
CUST-01310,2025-01,Two year,Basic,0,14.19,Yes,Sales-Assisted,Northeast,11,11,69.9,0,No
CUST-01311,2025-10,One year,Basic,0,13.76,Yes,Sales-Assisted,West,2,2,100.0,0,No
CUST-01312,2023-11,Month-to-month,Basic,3,39.86,Yes,Organic,Midwest,1,25,68.6,0,Yes
CUST-01313,2023-12,Month-to-month,Basic,2,26.43,Yes,Organic,West,12,24,64.3,0,Yes
CUST-01314,2024-09,One year,Basic,3,38.68,Yes,Paid Search,Northeast,15,15,75.3,0,No
CUST-01315,2024-09,Month-to-month,Premium,1,76.94,Yes,Organic,Midwest,3,15,77.8,0,Yes
CUST-01316,2024-08,Month-to-month,Standard,3,58.16,No,Organic,South,16,16,76.5,0,No
CUST-01317,2024-02,Month-to-month,Standard,0,37.65,No,Paid Search,South,5,22,85.9,0,Yes
