order_id,order_date,sku,category,region,qty_ordered,qty_fulfilled,unit_cost,unit_price,revenue
111272,2024-03-31,SKU-0028,Electronics Accessories,Northeast,4,4,12.25,17.69,70.76
111273,2024-03-31,SKU-0028,Electronics Accessories,Midwest,26,26,12.25,17.69,459.94
111274,2024-03-31,SKU-0028,Electronics Accessories,South,22,22,12.25,17.69,389.18
111275,2024-03-31,SKU-0028,Electronics Accessories,West,6,6,12.25,17.69,106.14
111276,2024-04-07,SKU-0028,Electronics Accessories,Northeast,4,4,12.25,17.69,70.76
111277,2024-04-07,SKU-0028,Electronics Accessories,Midwest,27,27,12.25,17.69,477.63
111278,2024-04-07,SKU-0028,Electronics Accessories,South,23,23,12.25,17.69,406.87
111279,2024-04-07,SKU-0028,Electronics Accessories,West,6,6,12.25,17.69,106.14
111280,2024-04-14,SKU-0028,Electronics Accessories,Northeast,4,4,12.25,17.69,70.76
111281,2024-04-14,SKU-0028,Electronics Accessories,Midwest,30,30,12.25,17.69,530.7
111282,2024-04-14,SKU-0028,Electronics Accessories,South,26,26,12.25,17.69,459.94
111283,2024-04-14,SKU-0028,Electronics Accessories,West,6,6,12.25,17.69,106.14
111284,2024-04-21,SKU-0028,Electronics Accessories,Northeast,3,3,12.25,17.69,53.07
111285,2024-04-21,SKU-0028,Electronics Accessories,Midwest,23,23,12.25,17.69,406.87
111286,2024-04-21,SKU-0028,Electronics Accessories,South,20,20,12.25,17.69,353.8
111287,2024-04-21,SKU-0028,Electronics Accessories,West,5,5,12.25,17.69,88.45
111288,2024-04-28,SKU-0028,Electronics Accessories,Northeast,5,5,12.25,17.69,88.45
111289,2024-04-28,SKU-0028,Electronics Accessories,Midwest,37,36,12.25,17.69,636.84
111290,2024-04-28,SKU-0028,Electronics Accessories,South,32,31,12.25,17.69,548.39
111291,2024-04-28,SKU-0028,Electronics Accessories,West,8,8,12.25,17.69,141.52
111292,2024-05-05,SKU-0028,Electronics Accessories,Northeast,5,0,12.25,17.69,0.0
111293,2024-05-05,SKU-0028,Electronics Accessories,Midwest,33,0,12.25,17.69,0.0
111294,2024-05-05,SKU-0028,Electronics Accessories,South,29,0,12.25,17.69,0.0
111295,2024-05-05,SKU-0028,Electronics Accessories,West,7,0,12.25,17.69,0.0
111296,2024-05-12,SKU-0028,Electronics Accessories,Northeast,3,3,12.25,17.69,53.07
111297,2024-05-12,SKU-0028,Electronics Accessories,Midwest,23,23,12.25,17.69,406.87
111298,2024-05-12,SKU-0028,Electronics Accessories,South,20,20,12.25,17.69,353.8
111299,2024-05-12,SKU-0028,Electronics Accessories,West,5,5,12.25,17.69,88.45
111300,2024-05-19,SKU-0028,Electronics Accessories,Northeast,10,10,12.25,17.69,176.9
111301,2024-05-19,SKU-0028,Electronics Accessories,Midwest,67,67,12.25,17.69,1185.23
111302,2024-05-19,SKU-0028,Electronics Accessories,South,59,59,12.25,17.69,1043.71
111303,2024-05-19,SKU-0028,Electronics Accessories,West,15,15,12.25,17.69,265.35
111304,2024-05-26,SKU-0028,Electronics Accessories,Northeast,3,3,12.25,17.69,53.07
111305,2024-05-26,SKU-0028,Electronics Accessories,Midwest,21,21,12.25,17.69,371.49
111306,2024-05-26,SKU-0028,Electronics Accessories,South,18,18,12.25,17.69,318.42
111307,2024-05-26,SKU-0028,Electronics Accessories,West,4,4,12.25,17.69,70.76
111308,2024-06-02,SKU-0028,Electronics Accessories,Northeast,7,4,12.25,17.69,70.76
111309,2024-06-02,SKU-0028,Electronics Accessories,Midwest,45,31,12.25,17.69,548.39
111310,2024-06-02,SKU-0028,Electronics Accessories,South,39,27,12.25,17.69,477.63
111311,2024-06-02,SKU-0028,Electronics Accessories,West,10,7,12.25,17.69,123.83
111312,2024-06-09,SKU-0028,Electronics Accessories,Northeast,4,0,12.25,17.69,0.0
111313,2024-06-09,SKU-0028,Electronics Accessories,Midwest,26,0,12.25,17.69,0.0
111314,2024-06-09,SKU-0028,Electronics Accessories,South,22,0,12.25,17.69,0.0
111315,2024-06-09,SKU-0028,Electronics Accessories,West,6,0,12.25,17.69,0.0
111316,2024-06-16,SKU-0028,Electronics Accessories,Northeast,6,0,12.25,17.69,0.0
111317,2024-06-16,SKU-0028,Electronics Accessories,Midwest,39,0,12.25,17.69,0.0
111318,2024-06-16,SKU-0028,Electronics Accessories,South,34,0,12.25,17.69,0.0
111319,2024-06-16,SKU-0028,Electronics Accessories,West,8,0,12.25,17.69,0.0
111320,2024-06-23,SKU-0028,Electronics Accessories,Northeast,6,0,12.25,17.69,0.0
111321,2024-06-23,SKU-0028,Electronics Accessories,Midwest,42,0,12.25,17.69,0.0
111322,2024-06-23,SKU-0028,Electronics Accessories,South,36,0,12.25,17.69,0.0
111323,2024-06-23,SKU-0028,Electronics Accessories,West,9,0,12.25,17.69,0.0
111324,2024-06-30,SKU-0028,Electronics Accessories,Northeast,7,0,12.25,17.69,0.0
111325,2024-06-30,SKU-0028,Electronics Accessories,Midwest,48,0,12.25,17.69,0.0
111326,2024-06-30,SKU-0028,Electronics Accessories,South,41,0,12.25,17.69,0.0
111327,2024-06-30,SKU-0028,Electronics Accessories,West,10,0,12.25,17.69,0.0
111328,2024-07-07,SKU-0028,Electronics Accessories,Northeast,8,8,12.25,17.69,141.52
111329,2024-07-07,SKU-0028,Electronics Accessories,Midwest,58,58,12.25,17.69,1026.02
111330,2024-07-07,SKU-0028,Electronics Accessories,South,50,50,12.25,17.69,884.5
111331,2024-07-07,SKU-0028,Electronics Accessories,West,13,13,12.25,17.69,229.97
111332,2024-07-14,SKU-0028,Electronics Accessories,Northeast,3,3,12.25,17.69,53.07
111333,2024-07-14,SKU-0028,Electronics Accessories,Midwest,24,24,12.25,17.69,424.56
111334,2024-07-14,SKU-0028,Electronics Accessories,South,21,21,12.25,17.69,371.49
111335,2024-07-14,SKU-0028,Electronics Accessories,West,5,5,12.25,17.69,88.45
111336,2024-07-21,SKU-0028,Electronics Accessories,Northeast,14,9,12.25,17.69,159.21
111337,2024-07-21,SKU-0028,Electronics Accessories,Midwest,100,59,12.25,17.69,1043.71
111338,2024-07-21,SKU-0028,Electronics Accessories,South,87,52,12.25,17.69,919.88
111339,2024-07-21,SKU-0028,Electronics Accessories,West,22,13,12.25,17.69,229.97
111340,2024-07-28,SKU-0028,Electronics Accessories,Northeast,6,0,12.25,17.69,0.0
111341,2024-07-28,SKU-0028,Electronics Accessories,Midwest,39,0,12.25,17.69,0.0
111342,2024-07-28,SKU-0028,Electronics Accessories,South,34,0,12.25,17.69,0.0
111343,2024-07-28,SKU-0028,Electronics Accessories,West,8,0,12.25,17.69,0.0
111344,2024-08-04,SKU-0028,Electronics Accessories,Northeast,4,0,12.25,17.69,0.0
111345,2024-08-04,SKU-0028,Electronics Accessories,Midwest,26,0,12.25,17.69,0.0
111346,2024-08-04,SKU-0028,Electronics Accessories,South,22,0,12.25,17.69,0.0
111347,2024-08-04,SKU-0028,Electronics Accessories,West,6,0,12.25,17.69,0.0
111348,2024-08-11,SKU-0028,Electronics Accessories,Northeast,3,0,12.25,17.69,0.0
111349,2024-08-11,SKU-0028,Electronics Accessories,Midwest,21,0,12.25,17.69,0.0
111350,2024-08-11,SKU-0028,Electronics Accessories,South,18,0,12.25,17.69,0.0
111351,2024-08-11,SKU-0028,Electronics Accessories,West,4,0,12.25,17.69,0.0
111352,2024-08-18,SKU-0028,Electronics Accessories,Northeast,12,12,12.25,17.69,212.28
111353,2024-08-18,SKU-0028,Electronics Accessories,Midwest,85,85,12.25,17.69,1503.65
111354,2024-08-18,SKU-0028,Electronics Accessories,South,74,74,12.25,17.69,1309.06
111355,2024-08-18,SKU-0028,Electronics Accessories,West,18,18,12.25,17.69,318.42
111356,2024-08-25,SKU-0028,Electronics Accessories,Northeast,9,8,12.25,17.69,141.52
111357,2024-08-25,SKU-0028,Electronics Accessories,Midwest,65,56,12.25,17.69,990.64
111358,2024-08-25,SKU-0028,Electronics Accessories,South,57,49,12.25,17.69,866.81
111359,2024-08-25,SKU-0028,Electronics Accessories,West,14,12,12.25,17.69,212.28
111360,2024-09-01,SKU-0028,Electronics Accessories,Northeast,5,0,12.25,17.69,0.0
111361,2024-09-01,SKU-0028,Electronics Accessories,Midwest,35,0,12.25,17.69,0.0
111362,2024-09-01,SKU-0028,Electronics Accessories,South,31,0,12.25,17.69,0.0
111363,2024-09-01,SKU-0028,Electronics Accessories,West,8,0,12.25,17.69,0.0
111364,2024-09-08,SKU-0028,Electronics Accessories,Northeast,7,0,12.25,17.69,0.0
111365,2024-09-08,SKU-0028,Electronics Accessories,Midwest,48,0,12.25,17.69,0.0
111366,2024-09-08,SKU-0028,Electronics Accessories,South,41,0,12.25,17.69,0.0
111367,2024-09-08,SKU-0028,Electronics Accessories,West,10,0,12.25,17.69,0.0
111368,2024-09-15,SKU-0028,Electronics Accessories,Northeast,8,0,12.25,17.69,0.0
111369,2024-09-15,SKU-0028,Electronics Accessories,Midwest,59,0,12.25,17.69,0.0
111370,2024-09-15,SKU-0028,Electronics Accessories,South,51,0,12.25,17.69,0.0
111371,2024-09-15,SKU-0028,Electronics Accessories,West,13,0,12.25,17.69,0.0
111372,2024-09-22,SKU-0028,Electronics Accessories,Northeast,5,0,12.25,17.69,0.0
111373,2024-09-22,SKU-0028,Electronics Accessories,Midwest,37,0,12.25,17.69,0.0
111374,2024-09-22,SKU-0028,Electronics Accessories,South,32,0,12.25,17.69,0.0
111375,2024-09-22,SKU-0028,Electronics Accessories,West,8,0,12.25,17.69,0.0
111376,2024-09-29,SKU-0028,Electronics Accessories,Northeast,4,0,12.25,17.69,0.0
111377,2024-09-29,SKU-0028,Electronics Accessories,Midwest,30,0,12.25,17.69,0.0
111378,2024-09-29,SKU-0028,Electronics Accessories,South,26,0,12.25,17.69,0.0
111379,2024-09-29,SKU-0028,Electronics Accessories,West,6,0,12.25,17.69,0.0
111380,2024-10-06,SKU-0028,Electronics Accessories,Northeast,5,5,12.25,17.69,88.45
111381,2024-10-06,SKU-0028,Electronics Accessories,Midwest,37,37,12.25,17.69,654.53
111382,2024-10-06,SKU-0028,Electronics Accessories,South,32,32,12.25,17.69,566.08
111383,2024-10-06,SKU-0028,Electronics Accessories,West,8,8,12.25,17.69,141.52
111384,2024-10-13,SKU-0028,Electronics Accessories,Northeast,8,8,12.25,17.69,141.52
111385,2024-10-13,SKU-0028,Electronics Accessories,Midwest,52,52,12.25,17.69,919.88
111386,2024-10-13,SKU-0028,Electronics Accessories,South,46,46,12.25,17.69,813.74
111387,2024-10-13,SKU-0028,Electronics Accessories,West,11,11,12.25,17.69,194.59
111388,2024-10-20,SKU-0028,Electronics Accessories,Northeast,5,5,12.25,17.69,88.45
111389,2024-10-20,SKU-0028,Electronics Accessories,Midwest,38,38,12.25,17.69,672.22
111390,2024-10-20,SKU-0028,Electronics Accessories,South,33,33,12.25,17.69,583.77
111391,2024-10-20,SKU-0028,Electronics Accessories,West,8,8,12.25,17.69,141.52
111392,2024-10-27,SKU-0028,Electronics Accessories,Northeast,3,2,12.25,17.69,35.38
111393,2024-10-27,SKU-0028,Electronics Accessories,Midwest,24,14,12.25,17.69,247.66
111394,2024-10-27,SKU-0028,Electronics Accessories,South,21,12,12.25,17.69,212.28
111395,2024-10-27,SKU-0028,Electronics Accessories,West,5,3,12.25,17.69,53.07
111396,2024-11-03,SKU-0028,Electronics Accessories,Northeast,9,0,12.25,17.69,0.0
111397,2024-11-03,SKU-0028,Electronics Accessories,Midwest,61,0,12.25,17.69,0.0
111398,2024-11-03,SKU-0028,Electronics Accessories,South,53,0,12.25,17.69,0.0
111399,2024-11-03,SKU-0028,Electronics Accessories,West,13,0,12.25,17.69,0.0
111400,2024-11-10,SKU-0028,Electronics Accessories,Northeast,3,3,12.25,17.69,53.07
111401,2024-11-10,SKU-0028,Electronics Accessories,Midwest,24,24,12.25,17.69,424.56
111402,2024-11-10,SKU-0028,Electronics Accessories,South,21,21,12.25,17.69,371.49
111403,2024-11-10,SKU-0028,Electronics Accessories,West,5,5,12.25,17.69,88.45
111404,2024-11-17,SKU-0028,Electronics Accessories,Northeast,5,5,12.25,17.69,88.45
111405,2024-11-17,SKU-0028,Electronics Accessories,Midwest,35,35,12.25,17.69,619.15
111406,2024-11-17,SKU-0028,Electronics Accessories,South,30,30,12.25,17.69,530.7
111407,2024-11-17,SKU-0028,Electronics Accessories,West,7,7,12.25,17.69,123.83
111408,2024-11-24,SKU-0028,Electronics Accessories,Northeast,11,11,12.25,17.69,194.59
111409,2024-11-24,SKU-0028,Electronics Accessories,Midwest,74,74,12.25,17.69,1309.06
111410,2024-11-24,SKU-0028,Electronics Accessories,South,64,64,12.25,17.69,1132.16
111411,2024-11-24,SKU-0028,Electronics Accessories,West,16,16,12.25,17.69,283.04
111412,2024-12-01,SKU-0028,Electronics Accessories,Northeast,7,1,12.25,17.69,17.69
111413,2024-12-01,SKU-0028,Electronics Accessories,Midwest,48,10,12.25,17.69,176.9
111414,2024-12-01,SKU-0028,Electronics Accessories,South,41,8,12.25,17.69,141.52
111415,2024-12-01,SKU-0028,Electronics Accessories,West,10,2,12.25,17.69,35.38
111416,2024-12-08,SKU-0028,Electronics Accessories,Northeast,7,0,12.25,17.69,0.0
111417,2024-12-08,SKU-0028,Electronics Accessories,Midwest,48,0,12.25,17.69,0.0
111418,2024-12-08,SKU-0028,Electronics Accessories,South,41,0,12.25,17.69,0.0
111419,2024-12-08,SKU-0028,Electronics Accessories,West,10,0,12.25,17.69,0.0
111420,2024-12-15,SKU-0028,Electronics Accessories,Northeast,7,0,12.25,17.69,0.0
111421,2024-12-15,SKU-0028,Electronics Accessories,Midwest,45,0,12.25,17.69,0.0
111422,2024-12-15,SKU-0028,Electronics Accessories,South,39,0,12.25,17.69,0.0
111423,2024-12-15,SKU-0028,Electronics Accessories,West,10,0,12.25,17.69,0.0
111424,2024-12-22,SKU-0028,Electronics Accessories,Northeast,9,0,12.25,17.69,0.0
111425,2024-12-22,SKU-0028,Electronics Accessories,Midwest,65,0,12.25,17.69,0.0
111426,2024-12-22,SKU-0028,Electronics Accessories,South,56,0,12.25,17.69,0.0
111427,2024-12-22,SKU-0028,Electronics Accessories,West,14,0,12.25,17.69,0.0
111428,2024-12-29,SKU-0028,Electronics Accessories,Northeast,6,0,12.25,17.69,0.0
111429,2024-12-29,SKU-0028,Electronics Accessories,Midwest,43,0,12.25,17.69,0.0
111430,2024-12-29,SKU-0028,Electronics Accessories,South,37,0,12.25,17.69,0.0
111431,2024-12-29,SKU-0028,Electronics Accessories,West,9,0,12.25,17.69,0.0
111432,2025-01-05,SKU-0028,Electronics Accessories,Northeast,2,2,12.25,17.69,35.38
111433,2025-01-05,SKU-0028,Electronics Accessories,Midwest,14,14,12.25,17.69,247.66
111434,2025-01-05,SKU-0028,Electronics Accessories,South,12,12,12.25,17.69,212.28
111435,2025-01-05,SKU-0028,Electronics Accessories,West,3,3,12.25,17.69,53.07
111436,2025-01-12,SKU-0028,Electronics Accessories,Northeast,5,5,12.25,17.69,88.45
111437,2025-01-12,SKU-0028,Electronics Accessories,Midwest,33,33,12.25,17.69,583.77
111438,2025-01-12,SKU-0028,Electronics Accessories,South,28,28,12.25,17.69,495.32
111439,2025-01-12,SKU-0028,Electronics Accessories,West,7,7,12.25,17.69,123.83
111440,2025-01-19,SKU-0028,Electronics Accessories,Northeast,1,1,12.25,17.69,17.69
111441,2025-01-19,SKU-0028,Electronics Accessories,Midwest,9,9,12.25,17.69,159.21
111442,2025-01-19,SKU-0028,Electronics Accessories,South,8,8,12.25,17.69,141.52
111443,2025-01-19,SKU-0028,Electronics Accessories,West,2,2,12.25,17.69,35.38
111444,2025-01-26,SKU-0028,Electronics Accessories,Northeast,2,2,12.25,17.69,35.38
111445,2025-01-26,SKU-0028,Electronics Accessories,Midwest,13,13,12.25,17.69,229.97
111446,2025-01-26,SKU-0028,Electronics Accessories,South,12,12,12.25,17.69,212.28
111447,2025-01-26,SKU-0028,Electronics Accessories,West,3,3,12.25,17.69,53.07
111448,2025-02-02,SKU-0028,Electronics Accessories,Northeast,8,8,12.25,17.69,141.52
111449,2025-02-02,SKU-0028,Electronics Accessories,Midwest,53,53,12.25,17.69,937.57
111450,2025-02-02,SKU-0028,Electronics Accessories,South,46,46,12.25,17.69,813.74
111451,2025-02-02,SKU-0028,Electronics Accessories,West,11,11,12.25,17.69,194.59
111452,2025-02-09,SKU-0028,Electronics Accessories,Northeast,6,3,12.25,17.69,53.07
111453,2025-02-09,SKU-0028,Electronics Accessories,Midwest,43,18,12.25,17.69,318.42
111454,2025-02-09,SKU-0028,Electronics Accessories,South,37,16,12.25,17.69,283.04
111455,2025-02-09,SKU-0028,Electronics Accessories,West,9,4,12.25,17.69,70.76
111456,2025-02-16,SKU-0028,Electronics Accessories,Northeast,3,0,12.25,17.69,0.0
111457,2025-02-16,SKU-0028,Electronics Accessories,Midwest,24,0,12.25,17.69,0.0
111458,2025-02-16,SKU-0028,Electronics Accessories,South,21,0,12.25,17.69,0.0
111459,2025-02-16,SKU-0028,Electronics Accessories,West,5,0,12.25,17.69,0.0
111460,2025-02-23,SKU-0028,Electronics Accessories,Northeast,4,4,12.25,17.69,70.76
111461,2025-02-23,SKU-0028,Electronics Accessories,Midwest,28,28,12.25,17.69,495.32
111462,2025-02-23,SKU-0028,Electronics Accessories,South,24,24,12.25,17.69,424.56
111463,2025-02-23,SKU-0028,Electronics Accessories,West,6,6,12.25,17.69,106.14
111464,2025-03-02,SKU-0028,Electronics Accessories,Northeast,5,5,12.25,17.69,88.45
111465,2025-03-02,SKU-0028,Electronics Accessories,Midwest,32,32,12.25,17.69,566.08
111466,2025-03-02,SKU-0028,Electronics Accessories,South,28,28,12.25,17.69,495.32
111467,2025-03-02,SKU-0028,Electronics Accessories,West,7,7,12.25,17.69,123.83
111468,2025-03-09,SKU-0028,Electronics Accessories,Northeast,7,7,12.25,17.69,123.83
111469,2025-03-09,SKU-0028,Electronics Accessories,Midwest,46,46,12.25,17.69,813.74
111470,2025-03-09,SKU-0028,Electronics Accessories,South,40,40,12.25,17.69,707.6
111471,2025-03-09,SKU-0028,Electronics Accessories,West,10,10,12.25,17.69,176.9
111472,2025-03-16,SKU-0028,Electronics Accessories,Northeast,3,3,12.25,17.69,53.07
111473,2025-03-16,SKU-0028,Electronics Accessories,Midwest,23,23,12.25,17.69,406.87
111474,2025-03-16,SKU-0028,Electronics Accessories,South,20,20,12.25,17.69,353.8
111475,2025-03-16,SKU-0028,Electronics Accessories,West,5,5,12.25,17.69,88.45
111476,2025-03-23,SKU-0028,Electronics Accessories,Northeast,3,2,12.25,17.69,35.38
111477,2025-03-23,SKU-0028,Electronics Accessories,Midwest,22,12,12.25,17.69,212.28
111478,2025-03-23,SKU-0028,Electronics Accessories,South,20,11,12.25,17.69,194.59
111479,2025-03-23,SKU-0028,Electronics Accessories,West,5,3,12.25,17.69,53.07
111480,2025-03-30,SKU-0028,Electronics Accessories,Northeast,4,0,12.25,17.69,0.0
111481,2025-03-30,SKU-0028,Electronics Accessories,Midwest,25,0,12.25,17.69,0.0
111482,2025-03-30,SKU-0028,Electronics Accessories,South,21,0,12.25,17.69,0.0
111483,2025-03-30,SKU-0028,Electronics Accessories,West,5,0,12.25,17.69,0.0
111484,2025-04-06,SKU-0028,Electronics Accessories,Northeast,5,0,12.25,17.69,0.0
111485,2025-04-06,SKU-0028,Electronics Accessories,Midwest,35,0,12.25,17.69,0.0
111486,2025-04-06,SKU-0028,Electronics Accessories,South,30,0,12.25,17.69,0.0
111487,2025-04-06,SKU-0028,Electronics Accessories,West,7,0,12.25,17.69,0.0
111488,2025-04-13,SKU-0028,Electronics Accessories,Northeast,5,0,12.25,17.69,0.0
111489,2025-04-13,SKU-0028,Electronics Accessories,Midwest,36,0,12.25,17.69,0.0
111490,2025-04-13,SKU-0028,Electronics Accessories,South,32,0,12.25,17.69,0.0
111491,2025-04-13,SKU-0028,Electronics Accessories,West,8,0,12.25,17.69,0.0
111492,2025-04-20,SKU-0028,Electronics Accessories,Northeast,4,0,12.25,17.69,0.0
111493,2025-04-20,SKU-0028,Electronics Accessories,Midwest,28,0,12.25,17.69,0.0
111494,2025-04-20,SKU-0028,Electronics Accessories,South,25,0,12.25,17.69,0.0
111495,2025-04-20,SKU-0028,Electronics Accessories,West,6,0,12.25,17.69,0.0
111496,2025-04-27,SKU-0028,Electronics Accessories,Northeast,6,0,12.25,17.69,0.0
111497,2025-04-27,SKU-0028,Electronics Accessories,Midwest,44,0,12.25,17.69,0.0
111498,2025-04-27,SKU-0028,Electronics Accessories,South,38,0,12.25,17.69,0.0
111499,2025-04-27,SKU-0028,Electronics Accessories,West,10,0,12.25,17.69,0.0
111500,2025-05-04,SKU-0028,Electronics Accessories,Northeast,3,3,12.25,17.69,53.07
111501,2025-05-04,SKU-0028,Electronics Accessories,Midwest,23,23,12.25,17.69,406.87
111502,2025-05-04,SKU-0028,Electronics Accessories,South,20,20,12.25,17.69,353.8
111503,2025-05-04,SKU-0028,Electronics Accessories,West,5,5,12.25,17.69,88.45
111504,2025-05-11,SKU-0028,Electronics Accessories,Northeast,5,5,12.25,17.69,88.45
111505,2025-05-11,SKU-0028,Electronics Accessories,Midwest,33,33,12.25,17.69,583.77
111506,2025-05-11,SKU-0028,Electronics Accessories,South,28,28,12.25,17.69,495.32
111507,2025-05-11,SKU-0028,Electronics Accessories,West,7,7,12.25,17.69,123.83
111508,2025-05-18,SKU-0028,Electronics Accessories,Northeast,4,4,12.25,17.69,70.76
111509,2025-05-18,SKU-0028,Electronics Accessories,Midwest,26,26,12.25,17.69,459.94
111510,2025-05-18,SKU-0028,Electronics Accessories,South,23,23,12.25,17.69,406.87
111511,2025-05-18,SKU-0028,Electronics Accessories,West,6,6,12.25,17.69,106.14
111512,2025-05-25,SKU-0028,Electronics Accessories,Northeast,3,3,12.25,17.69,53.07
111513,2025-05-25,SKU-0028,Electronics Accessories,Midwest,23,23,12.25,17.69,406.87
111514,2025-05-25,SKU-0028,Electronics Accessories,South,20,20,12.25,17.69,353.8
111515,2025-05-25,SKU-0028,Electronics Accessories,West,5,5,12.25,17.69,88.45
111516,2025-06-01,SKU-0028,Electronics Accessories,Northeast,8,5,12.25,17.69,88.45
111517,2025-06-01,SKU-0028,Electronics Accessories,Midwest,55,37,12.25,17.69,654.53
111518,2025-06-01,SKU-0028,Electronics Accessories,South,48,32,12.25,17.69,566.08
111519,2025-06-01,SKU-0028,Electronics Accessories,West,12,8,12.25,17.69,141.52
111520,2025-06-08,SKU-0028,Electronics Accessories,Northeast,4,0,12.25,17.69,0.0
111521,2025-06-08,SKU-0028,Electronics Accessories,Midwest,30,0,12.25,17.69,0.0
111522,2025-06-08,SKU-0028,Electronics Accessories,South,27,0,12.25,17.69,0.0
111523,2025-06-08,SKU-0028,Electronics Accessories,West,7,0,12.25,17.69,0.0
111524,2025-06-15,SKU-0028,Electronics Accessories,Northeast,3,0,12.25,17.69,0.0
111525,2025-06-15,SKU-0028,Electronics Accessories,Midwest,23,0,12.25,17.69,0.0
111526,2025-06-15,SKU-0028,Electronics Accessories,South,20,0,12.25,17.69,0.0
